Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,sumcc,maxcc,mincc,avgcc,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE9_EQUAL_NOTEQUAL_NULL_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,LE10_CONTAINS_ALL_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,C4_SIMILAR_TYPEACCESS_ACTUAL_VAR,C5_USES_ENUMERATION,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,E1_LOCAL_VAR_NOT_USED,E1_LOCAL_VAR_NOT_ASSIGNED,E2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,E2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,E4_Field_NOT_USED,E4_Field_NOT_ASSIGNED,E7_OBJECT_USED_IN_ASSIGNMENT,E8_PRIMITIVE_USED_IN_ASSIGNMENT,E9_METHOD_CALL_WITH_NORMAL_GUARD,E10_METHOD_CALL_WITH_NULL_GUARD,E1_RETURN_PRIMITIVE,E2_COMPATIBLE_INVOCATION_PAREMETER_RETURN,E3_COMPATIBLE_INVOCATION_PAREMETER,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Bugs.jar,0.536412078,1.188277087,0.939609236,0.071047957,0.134991119,0.042628774,0.769094139,6.857904085,6.165186501,0.179396092,0.470692718,0.042628774,0.536412078,0.527531083,0.008880995,0,10.98943197,1.693527081,0.21003963,13.92470277,34.38177015,111.0937913,5.05680317,9.12681638,8.976221929,1.154698718,321.2549538,0.465686708,0.92998679,0.33235795,0.483261034,0.408190225,0.764861295,27.46207694,18.07001321,3.899603699,1.65653897,1.402068515,0,10,52,25,7,23,1,0,12,23,0,1,0,0,1,28,0,0,12,9,0,22,12,1,0,30,1,0,1,0,1,0,0,0,0,0,19,3,16,5,0,17,10,82,82,20,65,22,56,0,15,11,0,6,0,27,1,10,0,52,1,25,0,7,23,23,0,1,12,4,2,33,6,6,21,27,11,9,8,17,7,0,13,0,7,0,0,2,11,0,1,0,0,36,12,15,0,0,0,2,18,5,3,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,83,0,98,36,50,82,66,10,98,unrepaired
Bugs.jar,2.675675676,0.972972973,0.945945946,0.027027027,0,0,3.72972973,24.97297297,23.16216216,0.027027027,1.783783784,0,0,0,0,0,33.02380952,1.785714286,0,20.14285714,77.78571429,685.6428571,2.785714286,17.35714286,27.5952381,0.829679589,718.3809524,0.615613088,1.5,0.243865546,0.25084985,0.952380952,0.952380952,23.83941588,64.73809524,11.14285714,1,1.626403428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrepaired
Bugs.jar,0.564102564,1.241452991,0.976495726,0.068376068,0.134615385,0.061965812,0.662393162,7.042735043,6.33974359,0.170940171,0.480769231,0.051282051,0.574786325,0.568376068,0.006410256,0,11.59965636,1.73024055,0.197594502,14.34707904,35.48969072,124.2560137,5.242268041,9.400343643,9.345360825,1.138267244,349.6958763,0.477598627,1.034364261,0.35167333,0.452316752,0.450171821,0.776632302,29.60175319,19.74742268,4.374570447,1,1.434305776,5,15,37,26,0,10,1,0,53,16,1,1,5,0,13,23,0,0,31,26,1,19,32,1,2,32,2,1,0,0,1,0,0,0,0,0,34,5,39,5,0,35,27,85,85,55,63,33,56,3,16,11,1,9,0,41,1,15,5,37,1,26,0,0,10,16,1,14,33,21,3,35,6,5,60,11,28,8,4,39,8,5,14,1,10,0,0,2,8,0,0,2,9,16,4,14,0,0,0,4,6,11,9,0,10,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,45,100,0,92,50,33,100,97,14,92,repaired
Bugs.jar,0,0,0,0,0,0,0,8.5,5,1,2.5,0,0,0,0,0,6.5,1,0,12.16666667,43,10.66666667,1,11.16666667,4.833333333,0.830431849,324.3333333,0.583333333,0.666666667,0,0.599619611,0,0,40.92142857,6.833333333,1.333333333,1,1.035714286,2,3,1,14,0,5,0,0,17,2,0,0,1,0,1,3,0,0,5,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,3,21,21,2,19,0,6,0,1,0,0,0,0,4,0,3,2,1,0,14,0,0,5,2,0,0,0,0,4,6,0,0,13,0,3,1,0,6,2,1,1,0,4,0,0,0,1,0,0,1,1,4,0,4,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19,0,19,19,19,8,19,repaired
Bugs.jar,0,0,0,0,0,0,0,8.5,5,1,2.5,0,0,0,0,0,6.5,1,0,12.16666667,43,10.66666667,1,11.16666667,4.833333333,0.830431849,324.3333333,0.583333333,0.666666667,0,0.599619611,0,0,40.92142857,6.833333333,1.333333333,1,1.035714286,2,3,1,14,0,5,0,0,17,2,0,0,1,0,1,3,0,0,5,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,3,21,21,2,19,0,6,0,1,0,0,0,0,4,0,3,2,1,0,14,0,0,5,2,0,0,0,0,4,6,0,0,13,0,3,1,0,6,2,1,1,0,4,0,0,0,1,0,0,1,1,4,0,4,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19,0,19,19,19,8,19,repaired
Bugs.jar,0.179245283,1.33254717,0.995283019,0.141509434,0.132075472,0.063679245,0.733490566,7.320754717,6.646226415,0.117924528,0.502358491,0.054245283,0.516509434,0.514150943,0.002358491,0,11.43333333,1.745098039,0.174509804,13.80392157,35.71176471,105.8803922,4.992156863,9.11372549,9.578431373,1.093158127,368.9352941,0.491228194,0.97254902,0.365420404,0.438657166,0.452941176,0.803921569,30.6523962,20.14117647,4.61372549,1.003921569,1.495530379,3,12,52,34,1,18,11,2,0,13,0,17,8,0,18,26,0,0,26,19,1,6,27,0,4,23,0,0,4,0,0,0,0,0,4,0,30,14,25,15,1,39,13,87,87,68,39,51,54,2,19,9,0,7,0,47,14,12,3,52,11,34,2,1,18,13,0,20,30,25,7,21,3,4,55,6,26,16,2,32,9,3,27,1,20,0,0,0,8,0,15,6,18,8,2,7,0,0,0,8,11,10,6,2,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,25,91,38,90,66,29,77,77,17,90,unrepaired
Bugs.jar,0.569296375,1.236673774,0.968017058,0.068230277,0.138592751,0.061833689,0.675906183,7.087420043,6.388059701,0.172707889,0.47761194,0.049040512,0.575692964,0.569296375,0.006396588,0,11.66258741,1.734265734,0.194055944,14.07342657,35.17657343,125.8059441,5.096153846,9.281468531,9.377622378,1.122278194,346.236014,0.485402513,1.008741259,0.358585243,0.445798893,0.454545455,0.783216783,29.54490479,19.90384615,4.395104895,1,1.440547169,10,20,50,31,9,42,4,0,13,19,0,11,2,0,23,41,0,0,34,28,3,31,36,2,5,36,2,0,4,0,1,0,0,0,1,0,40,5,31,6,0,23,23,75,75,32,58,32,61,1,5,1,1,11,0,20,2,20,10,50,4,31,0,9,42,19,0,14,29,28,14,44,13,16,35,20,24,30,6,26,3,2,27,1,21,0,7,32,3,0,11,0,21,27,21,25,0,0,0,1,8,6,3,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,99,0,92,92,85,94,98,29,92,unrepaired
Bugs.jar,0.565310493,1.241970021,0.976445396,0.068522484,0.13490364,0.062098501,0.663811563,7.042826552,6.34261242,0.17130621,0.479657388,0.049250535,0.576017131,0.569593148,0.006423983,0,11.59827586,1.736206897,0.198275862,14.28103448,35.26034483,124.4172414,5.217241379,9.360344828,9.343103448,1.134504255,348.0775862,0.479061574,1.034482759,0.354596855,0.45181012,0.45,0.777586207,29.49052869,19.74482759,4.367241379,1,1.434664503,6,10,51,21,8,20,8,0,22,14,0,9,2,2,10,30,0,0,21,16,4,20,23,2,3,27,3,0,1,0,2,0,0,0,2,0,28,6,29,7,0,21,23,84,84,44,49,46,52,3,5,2,0,8,0,20,8,10,6,51,8,21,0,8,20,14,0,5,27,20,3,28,7,10,40,11,25,23,4,16,6,1,20,1,13,0,5,11,9,0,9,0,8,30,14,22,0,0,0,0,12,4,4,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,70,0,94,47,44,54,53,16,94,unrepaired
Bugs.jar,0.5651341,1.132183908,0.885057471,0.070881226,0.124521073,0.051724138,0.697318008,7.097701149,6.392720307,0.159003831,0.507662835,0.038314176,0.526819923,0.521072797,0.005747126,0,11.2347561,1.724085366,0.205792683,13.7804878,34.28810976,120.8551829,5.00152439,9.050304878,9.092987805,1.138643714,335.0685976,0.488444035,0.923780488,0.344278847,0.459559194,0.428353659,0.75152439,29.04690749,19.0929878,4.233231707,1.754573171,1.439150172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrepaired
Bugs.jar,0.536412078,1.188277087,0.939609236,0.071047957,0.134991119,0.042628774,0.769094139,6.857904085,6.165186501,0.179396092,0.470692718,0.042628774,0.536412078,0.527531083,0.008880995,0,10.98943197,1.693527081,0.21003963,13.92470277,34.38177015,111.0937913,5.05680317,9.12681638,8.976221929,1.154698718,321.2549538,0.465686708,0.92998679,0.33235795,0.483261034,0.408190225,0.764861295,27.46207694,18.07001321,3.899603699,1.65653897,1.402068515,0,11,50,23,9,24,1,0,12,25,0,1,0,0,1,31,0,0,10,7,0,20,10,1,0,30,1,0,1,0,1,0,0,0,0,0,17,3,16,6,0,19,8,86,86,19,70,21,59,0,17,13,0,6,0,24,1,11,0,50,1,23,0,9,24,25,0,1,10,3,2,35,8,8,21,30,13,7,6,19,8,0,12,0,6,0,1,2,13,0,1,0,0,40,12,15,0,0,0,1,19,4,3,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,83,0,89,27,50,82,57,8,89,unrepaired
Bugs.jar,0.754578755,1.516483516,1,0.018315018,0.417582418,0.080586081,0.476190476,4.43956044,3.432234432,0.238095238,0.604395604,0.164835165,0.490842491,0.457875458,0.010989011,0.021978022,8.872053872,1.68013468,0.272727273,15.13804714,36.61952862,74.7979798,3.134680135,12.1043771,6.097643098,1.048907341,309.7441077,0.551201682,0.515151515,0.307587236,0.493746875,0.404040404,0.915824916,32.1245005,14.15151515,3.572390572,1,1.520526702,10,6,21,3,6,7,2,0,0,5,2,9,0,0,7,8,0,0,39,34,0,35,39,2,8,43,6,0,2,0,0,2,0,0,1,0,0,0,9,5,0,9,9,51,48,37,23,13,5,2,6,1,0,2,0,3,6,6,10,21,2,3,0,6,7,5,2,0,0,0,0,20,4,5,25,1,6,7,0,11,3,5,15,0,3,0,1,1,2,0,9,0,7,27,0,2,0,0,0,4,1,8,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,0,59,0,59,59,59,33,59,unrepaired
Bugs.jar,0.565310493,1.239828694,0.974304069,0.070663812,0.132762313,0.062098501,0.65738758,7.049250535,6.344753747,0.17130621,0.481798715,0.051391863,0.576017131,0.569593148,0.006423983,0,11.59005146,1.730703259,0.197255575,14.2761578,35.48542024,124.0137221,5.159519726,9.408233276,9.339622642,1.136755733,349.7307033,0.480635743,1.037735849,0.352769357,0.454913333,0.447684391,0.773584906,29.56735421,19.69639794,4.348198971,1,1.427915143,11,21,44,35,7,43,4,0,12,19,1,11,2,0,21,40,0,0,28,23,3,34,32,2,5,34,2,0,4,0,1,0,0,0,1,0,38,5,31,6,0,23,22,79,79,35,55,34,57,1,4,0,0,11,0,24,3,21,11,44,4,35,0,7,43,19,1,13,27,29,14,46,12,15,39,17,27,28,6,26,5,3,25,1,23,0,6,32,4,0,11,0,19,28,20,26,0,0,0,1,11,6,5,0,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,99,0,99,82,93,94,88,25,99,repaired
Bugs.jar,0.5703125,1.126953125,0.876953125,0.064453125,0.1328125,0.052734375,0.7109375,7.09765625,6.38671875,0.16015625,0.51171875,0.0390625,0.52734375,0.521484375,0.005859375,0,11.26698262,1.72985782,0.20221169,13.69352291,34.18325434,123.7061611,4.977883096,8.996840442,9.112164297,1.14595428,333.3364929,0.480980317,0.922590837,0.350973679,0.458549365,0.429699842,0.750394945,28.99507585,19.23696682,4.281200632,1.781990521,1.443472974,0,6,48,32,11,23,2,0,17,9,1,3,0,7,3,19,0,0,26,19,4,32,33,3,4,29,2,0,3,0,1,0,0,1,1,0,22,6,16,3,0,11,16,86,81,47,48,40,45,0,6,3,2,9,0,67,1,6,0,48,2,32,0,11,23,9,1,4,12,8,4,26,3,0,33,10,10,15,9,16,4,0,24,0,17,0,0,3,5,0,3,0,2,21,12,20,0,0,0,2,5,5,4,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,85,0,70,66,53,84,66,20,70,repaired
Bugs.jar,0.754578755,1.516483516,1,0.018315018,0.417582418,0.080586081,0.476190476,4.43956044,3.432234432,0.238095238,0.604395604,0.164835165,0.490842491,0.457875458,0.010989011,0.021978022,8.872053872,1.68013468,0.272727273,15.13804714,36.61616162,74.7979798,3.134680135,12.1043771,6.097643098,1.048907341,309.7171717,0.551201682,0.515151515,0.307587236,0.493746875,0.404040404,0.915824916,32.11103249,14.15151515,3.572390572,1,1.520526702,10,6,21,3,6,7,2,0,0,5,2,9,0,0,7,8,0,0,39,34,0,35,39,2,8,43,6,0,2,0,0,2,0,0,1,0,0,0,9,5,0,9,9,51,48,37,23,13,5,2,6,1,0,2,0,3,6,6,10,21,2,3,0,6,7,5,2,0,0,0,0,20,4,5,25,1,6,7,0,11,3,5,15,0,3,0,1,1,2,0,9,0,7,27,0,2,0,0,0,4,1,8,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,0,59,0,59,59,59,33,59,unrepaired
Bugs.jar,0.563169165,1.237687366,0.972162741,0.068522484,0.132762313,0.064239829,0.663811563,6.997858672,6.30620985,0.169164882,0.471092077,0.051391863,0.580299786,0.573875803,0.006423983,0,11.63957597,1.74204947,0.196113074,14.10777385,35.04946996,125.4681979,5.134275618,9.270318021,9.360424028,1.123361993,344.9858657,0.483078277,0.978798587,0.36138997,0.4459024,0.450530035,0.770318021,29.243681,19.84982332,4.374558304,1,1.43871699,14,5,58,22,12,35,13,1,34,8,3,11,1,0,11,30,0,0,40,30,12,42,40,1,6,43,5,0,1,0,0,1,0,0,1,0,38,1,35,5,0,16,28,83,80,51,45,49,55,2,3,2,0,6,0,30,11,5,14,58,13,22,1,12,35,8,3,2,25,37,2,38,10,13,40,8,26,28,8,13,2,0,31,1,9,0,8,23,4,0,11,1,11,27,14,22,0,0,0,1,5,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,24,99,0,73,67,67,95,96,32,73,unrepaired
Bugs.jar,0.564102564,1.241452991,0.976495726,0.068376068,0.134615385,0.061965812,0.662393162,7.02991453,6.329059829,0.170940171,0.478632479,0.051282051,0.574786325,0.568376068,0.006410256,0,11.58864028,1.734939759,0.197934596,14.28915663,35.27194492,124.3511188,5.21686747,9.368330465,9.333907057,1.136949737,348.1273666,0.478236245,1.034423408,0.35393671,0.451835159,0.449225473,0.776247849,29.49745286,19.72289157,4.359724613,1,1.43410632,6,10,55,30,8,29,4,0,22,14,0,13,2,2,10,36,0,0,28,25,2,29,30,3,7,34,3,0,5,0,2,0,0,0,2,0,30,3,34,7,0,20,24,83,83,35,58,37,53,1,6,2,0,8,0,20,4,10,6,55,4,30,0,8,29,14,0,5,32,24,3,32,12,15,45,12,30,28,5,17,6,1,26,1,19,0,5,17,9,0,13,0,8,31,15,20,0,0,0,0,13,6,4,0,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,70,0,94,60,57,67,66,23,94,unrepaired
Bugs.jar,0.359331476,0.961002786,0.793871866,0.002785515,0.119777159,0.044568245,0.498607242,5.857938719,5.286908078,0.222841226,0.337047354,0.011142061,0.325905292,0.314763231,0.011142061,0,11.21776504,1.713467049,0.200573066,14.17621777,34.67191977,115.4426934,5.222063037,9.23495702,9.141833811,1.144232772,332.6432665,0.480566403,0.954154728,0.339737412,0.462333549,0.422636103,0.767908309,28.08921577,18.81518625,4.123209169,1.712034384,1.426026027,2,17,40,32,10,32,2,0,13,17,1,1,0,0,2,24,0,0,24,19,2,30,29,1,2,30,1,0,3,0,1,0,0,0,1,0,32,7,13,3,0,16,19,77,74,34,49,32,51,1,3,1,0,11,0,46,2,17,2,40,2,32,0,10,32,17,1,1,13,9,14,34,0,0,24,19,8,14,11,20,2,1,18,0,17,0,0,16,1,0,1,0,1,28,21,25,0,0,0,3,7,6,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,98,0,95,80,77,97,82,19,95,unrepaired
Bugs.jar,0,0,0,0,0,0,0,8.5,5,1,2.5,0,0,0,0,0,6.666666667,1,0,12.5,44.5,11,1,11.5,5,0.827654071,340,0.583333333,0.666666667,0,0.610730722,0,0,41.07619048,7,1.333333333,1,1.035714286,3,8,18,24,5,20,1,0,42,10,1,1,0,0,2,25,0,0,13,13,2,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,15,4,16,0,0,15,12,50,50,21,38,17,22,1,3,0,0,7,0,19,9,8,3,18,1,24,0,5,20,10,1,0,2,14,5,28,0,1,32,9,13,14,2,12,1,0,10,0,8,0,2,11,1,0,1,0,2,15,13,16,0,0,0,0,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,55,0,42,0,42,51,46,10,42,repaired
Bugs.jar,0.54158215,1.208924949,0.945233266,0.06693712,0.137931034,0.058823529,0.701825558,6.888438134,6.215010142,0.1663286,0.460446247,0.046653144,0.551724138,0.545638945,0.006085193,0,11.24222586,1.751227496,0.201309329,13.71194763,34.23076923,118.5826514,5,9.003273322,9.068739771,1.137533724,335.4909984,0.478187353,0.963993453,0.359275242,0.454422888,0.433715221,0.765957447,29.86985103,19.09819967,4.260229133,1.32405892,1.439167278,0,9,47,34,10,20,4,3,13,11,1,1,0,0,2,15,0,0,30,18,7,35,35,3,4,33,2,0,3,0,1,0,0,1,1,0,26,8,14,2,0,9,18,77,72,42,42,38,50,0,3,0,0,13,0,57,0,9,0,47,4,34,3,10,20,11,1,2,11,7,7,25,0,1,25,11,6,14,12,13,3,0,22,0,19,0,0,7,3,0,1,0,1,24,14,23,0,0,0,3,9,6,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,85,0,85,76,75,84,85,22,85,repaired
Bugs.jar,0.54158215,1.208924949,0.945233266,0.06693712,0.137931034,0.058823529,0.701825558,6.888438134,6.215010142,0.1663286,0.460446247,0.046653144,0.551724138,0.545638945,0.006085193,0,11.24222586,1.751227496,0.201309329,13.71194763,34.23076923,118.5826514,5,9.003273322,9.068739771,1.137533724,335.4909984,0.478187353,0.963993453,0.359275242,0.454422888,0.433715221,0.765957447,29.86985103,19.09819967,4.260229133,1.32405892,1.439167278,0,9,47,34,10,20,4,3,13,11,1,1,0,0,2,15,0,0,30,18,7,35,35,3,4,33,2,0,3,0,1,0,0,1,1,0,26,8,14,2,0,9,18,77,72,42,42,38,50,0,3,0,0,13,0,57,0,9,0,47,4,34,3,10,20,11,1,2,11,7,7,25,0,1,25,11,6,14,12,13,3,0,22,0,19,0,0,7,3,0,1,0,1,24,14,23,0,0,0,3,9,6,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,85,0,85,76,75,84,85,22,85,repaired
Bugs.jar,2.675675676,0.972972973,0.945945946,0.027027027,0,0,3.72972973,24.97297297,23.16216216,0.027027027,1.783783784,0,0,0,0,0,32.97619048,1.785714286,0,19.9047619,77.23809524,685.2857143,2.785714286,17.11904762,27.57142857,0.829954819,711.8095238,0.616179981,1.5,0.243865546,0.254017552,0.952380952,0.952380952,23.78579144,64.69047619,11.14285714,1,1.626403428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrepaired
