Instance,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Bears,4,10,31,22,7,13,0,0,15,15,1,0,0,0,0,32,26,27,0,7,30,2,3,26,2,0,7,2,0,0,0,2,51,1,7,6,0,31,10,77,76,55,35,39,35,0,6,5,0,2,1,40,18,10,4,31,0,22,0,7,13,15,1,15,23,25,13,21,1,4,48,14,24,16,4,38,8,3,8,0,5,0,1,7,0,0,0,0,29,0,14,0,0,0,0,3,0,3,0,0,0,50,6,77,6,82,9,34,67,52,22,82,jKali
Bears,4,10,31,22,7,13,0,0,15,15,1,0,0,0,0,32,26,27,0,7,30,2,3,26,2,0,7,2,0,0,0,2,51,1,7,6,0,31,10,77,76,55,35,39,35,0,6,5,0,2,1,40,18,10,4,31,0,22,0,7,13,15,1,15,23,25,13,21,1,4,48,14,24,16,4,38,8,3,8,0,5,0,1,7,0,0,0,0,29,0,14,0,0,0,0,3,0,3,0,0,0,50,6,77,6,82,9,34,67,52,22,82,jGenProg
Bears,4,10,31,22,7,13,0,0,15,15,1,0,0,0,0,32,26,27,0,7,30,2,3,26,2,0,7,2,0,0,0,2,51,1,7,6,0,31,10,77,76,55,35,39,35,0,6,5,0,2,1,40,18,10,4,31,0,22,0,7,13,15,1,15,23,25,13,21,1,4,48,14,24,16,4,38,8,3,8,0,5,0,1,7,0,0,0,0,29,0,14,0,0,0,0,3,0,3,0,0,0,50,6,77,6,82,9,34,67,52,22,82,Kali
Bears,4,10,31,22,7,13,0,0,15,15,1,0,0,0,0,32,26,27,0,7,30,2,3,26,2,0,7,2,0,0,0,2,51,1,7,6,0,31,10,77,76,55,35,39,35,0,6,5,0,2,1,40,18,10,4,31,0,22,0,7,13,15,1,15,23,25,13,21,1,4,48,14,24,16,4,38,8,3,8,0,5,0,1,7,0,0,0,0,29,0,14,0,0,0,0,3,0,3,0,0,0,50,6,77,6,82,9,34,67,52,22,82,Arja
Bears,1,4,4,0,1,2,0,0,4,8,0,0,0,0,0,10,8,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0,12,0,1,2,0,6,5,20,20,17,6,13,4,0,0,2,0,0,0,4,1,4,1,4,0,0,0,1,2,8,0,4,6,8,6,8,1,1,17,0,7,0,0,12,3,1,1,0,0,0,0,2,0,0,0,0,10,0,7,0,0,0,0,1,0,1,0,0,0,7,4,7,4,28,0,2,7,6,1,28,Unrepaired
Bears,1,9,45,9,2,19,1,3,6,9,6,5,0,0,0,26,23,21,3,2,24,3,3,26,2,0,1,0,0,0,0,1,60,4,8,13,1,31,33,86,86,51,48,35,32,2,2,2,2,3,1,55,6,9,1,45,1,9,3,2,19,9,6,32,29,32,7,18,1,10,62,9,38,3,6,39,5,0,35,0,2,0,1,5,6,5,0,0,38,0,26,0,1,1,1,1,1,1,0,0,0,72,56,77,0,80,0,71,77,69,22,80,Cardumen
Bears,1,9,45,9,2,19,1,3,6,9,6,5,0,0,0,26,23,21,3,2,24,3,3,26,2,0,1,0,0,0,0,1,60,4,8,13,1,31,33,86,86,51,48,35,32,2,2,2,2,3,1,55,6,9,1,45,1,9,3,2,19,9,6,32,29,32,7,18,1,10,62,9,38,3,6,39,5,0,35,0,2,0,1,5,6,5,0,0,38,0,26,0,1,1,1,1,1,1,0,0,0,72,56,77,0,80,0,71,77,69,22,80,jMutRepair
Bears,1,9,45,9,2,19,1,3,6,9,6,5,0,0,0,26,23,21,3,2,24,3,3,26,2,0,1,0,0,0,0,1,60,4,8,13,1,31,33,86,86,51,48,35,32,2,2,2,2,3,1,55,6,9,1,45,1,9,3,2,19,9,6,32,29,32,7,18,1,10,62,9,38,3,6,39,5,0,35,0,2,0,1,5,6,5,0,0,38,0,26,0,1,1,1,1,1,1,0,0,0,72,56,77,0,80,0,71,77,69,22,80,jMutRepair
Bears,1,9,45,9,2,19,1,3,6,9,6,5,0,0,0,26,23,21,3,2,24,3,3,26,2,0,1,0,0,0,0,1,60,4,8,13,1,31,33,86,86,51,48,35,32,2,2,2,2,3,1,55,6,9,1,45,1,9,3,2,19,9,6,32,29,32,7,18,1,10,62,9,38,3,6,39,5,0,35,0,2,0,1,5,6,5,0,0,38,0,26,0,1,1,1,1,1,1,0,0,0,72,56,77,0,80,0,71,77,69,22,80,jKali
Bears,1,9,45,9,2,19,1,3,6,9,6,5,0,0,0,26,23,21,3,2,24,3,3,26,2,0,1,0,0,0,0,1,60,4,8,13,1,31,33,86,86,51,48,35,32,2,2,2,2,3,1,55,6,9,1,45,1,9,3,2,19,9,6,32,29,32,7,18,1,10,62,9,38,3,6,39,5,0,35,0,2,0,1,5,6,5,0,0,38,0,26,0,1,1,1,1,1,1,0,0,0,72,56,77,0,80,0,71,77,69,22,80,jGenProg
Bears,2,7,32,17,4,13,4,3,17,12,6,1,0,0,0,23,21,20,1,3,26,1,3,24,0,0,3,0,0,0,0,2,53,3,12,4,0,20,15,78,78,55,33,44,39,3,0,2,0,3,0,42,11,7,2,32,4,17,3,4,13,12,6,8,15,25,12,25,1,5,42,5,18,11,0,27,4,1,8,0,4,0,3,3,1,1,0,0,17,7,16,0,0,1,0,3,0,4,0,0,0,61,0,76,0,70,19,14,76,53,21,70,Unrepaired
Bears,4,8,31,4,4,10,0,0,26,12,4,0,0,0,0,35,18,22,1,0,22,1,5,21,3,0,2,1,3,0,0,2,49,2,3,15,0,24,23,68,68,42,37,34,35,0,5,5,0,2,6,40,7,8,4,31,0,4,0,4,10,12,4,15,30,27,8,26,1,1,50,12,27,3,2,27,5,3,22,0,2,0,0,4,2,0,0,0,30,0,17,0,1,1,0,1,0,1,0,0,0,43,0,73,0,96,0,43,69,69,19,96,Unrepaired
Bears,2,7,26,18,4,11,4,3,17,12,4,0,0,0,0,21,20,18,1,4,25,1,2,24,1,0,1,0,0,0,0,1,47,2,11,4,0,15,13,66,65,45,29,35,22,1,0,3,0,3,0,37,8,7,2,26,4,18,3,4,11,12,4,6,12,22,13,19,1,3,35,4,17,11,0,22,4,1,4,0,4,0,1,3,0,0,0,0,14,3,14,0,0,1,0,2,0,3,0,0,0,55,0,64,0,65,19,18,64,48,20,65,Unrepaired
Bears,1,5,49,39,0,13,19,12,61,5,7,8,2,0,0,11,34,33,17,32,34,0,7,37,8,0,0,1,6,0,0,0,69,10,15,14,0,28,23,92,92,49,46,38,51,22,3,2,4,14,0,41,6,5,1,49,19,39,12,0,13,5,7,4,8,18,2,16,0,5,43,9,28,10,11,27,2,0,16,0,15,0,1,2,0,8,2,0,11,10,10,0,4,0,3,4,2,2,0,0,0,76,66,82,66,75,8,1,82,74,26,75,Cardumen
Bears,1,5,49,39,0,13,19,12,61,5,7,8,2,0,0,11,34,33,17,32,34,0,7,37,8,0,0,1,6,0,0,0,69,10,15,14,0,28,23,92,92,49,46,38,51,22,3,2,4,14,0,41,6,5,1,49,19,39,12,0,13,5,7,4,8,18,2,16,0,5,43,9,28,10,11,27,2,0,16,0,15,0,1,2,0,8,2,0,11,10,10,0,4,0,3,4,2,2,0,0,0,76,66,82,66,75,8,1,82,74,26,75,jMutRepair
Bears,1,5,49,39,0,13,19,12,61,5,7,8,2,0,0,11,34,33,17,32,34,0,7,37,8,0,0,1,6,0,0,0,69,10,15,14,0,28,23,92,92,49,46,38,51,22,3,2,4,14,0,41,6,5,1,49,19,39,12,0,13,5,7,4,8,18,2,16,0,5,43,9,28,10,11,27,2,0,16,0,15,0,1,2,0,8,2,0,11,10,10,0,4,0,3,4,2,2,0,0,0,76,66,82,66,75,8,1,82,74,26,75,jMutRepair
Bears,1,5,49,39,0,13,19,12,61,5,7,8,2,0,0,11,34,33,17,32,34,0,7,37,8,0,0,1,6,0,0,0,69,10,15,14,0,28,23,92,92,49,46,38,51,22,3,2,4,14,0,41,6,5,1,49,19,39,12,0,13,5,7,4,8,18,2,16,0,5,43,9,28,10,11,27,2,0,16,0,15,0,1,2,0,8,2,0,11,10,10,0,4,0,3,4,2,2,0,0,0,76,66,82,66,75,8,1,82,74,26,75,jKali
Bears,1,5,49,39,0,13,19,12,61,5,7,8,2,0,0,11,34,33,17,32,34,0,7,37,8,0,0,1,6,0,0,0,69,10,15,14,0,28,23,92,92,49,46,38,51,22,3,2,4,14,0,41,6,5,1,49,19,39,12,0,13,5,7,4,8,18,2,16,0,5,43,9,28,10,11,27,2,0,16,0,15,0,1,2,0,8,2,0,11,10,10,0,4,0,3,4,2,2,0,0,0,76,66,82,66,75,8,1,82,74,26,75,jGenProg
Bears,0,0,7,0,0,0,2,0,10,0,4,0,0,0,0,0,4,2,3,0,4,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,8,8,6,2,6,6,0,0,0,0,6,0,0,2,0,0,7,2,0,0,0,0,0,4,0,0,4,0,2,0,0,4,0,2,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,10,4,10,Unrepaired
Bears,2,8,39,27,2,11,3,3,6,13,8,3,2,0,0,26,31,28,0,3,33,1,2,28,0,0,2,0,0,0,0,1,58,1,14,2,1,19,17,81,81,53,37,39,17,4,2,2,2,3,0,43,9,8,2,39,3,27,3,2,11,13,8,11,15,20,8,17,1,1,48,7,18,11,3,32,5,1,13,0,13,0,2,4,0,2,2,0,24,0,19,0,3,1,3,4,1,3,1,0,0,60,0,68,0,88,48,32,68,49,26,88,Cardumen
Bears,2,8,39,27,2,11,3,3,6,13,8,3,2,0,0,26,31,28,0,3,33,1,2,28,0,0,2,0,0,0,0,1,58,1,14,2,1,19,17,81,81,53,37,39,17,4,2,2,2,3,0,43,9,8,2,39,3,27,3,2,11,13,8,11,15,20,8,17,1,1,48,7,18,11,3,32,5,1,13,0,13,0,2,4,0,2,2,0,24,0,19,0,3,1,3,4,1,3,1,0,0,60,0,68,0,88,48,32,68,49,26,88,jKali
Bears,2,8,39,27,2,11,3,3,6,13,8,3,2,0,0,26,31,28,0,3,33,1,2,28,0,0,2,0,0,0,0,1,58,1,14,2,1,19,17,81,81,53,37,39,17,4,2,2,2,3,0,43,9,8,2,39,3,27,3,2,11,13,8,11,15,20,8,17,1,1,48,7,18,11,3,32,5,1,13,0,13,0,2,4,0,2,2,0,24,0,19,0,3,1,3,4,1,3,1,0,0,60,0,68,0,88,48,32,68,49,26,88,jGenProg
Bears,2,8,39,27,2,11,3,3,6,13,8,3,2,0,0,26,31,28,0,3,33,1,2,28,0,0,2,0,0,0,0,1,58,1,14,2,1,19,17,81,81,53,37,39,17,4,2,2,2,3,0,43,9,8,2,39,3,27,3,2,11,13,8,11,15,20,8,17,1,1,48,7,18,11,3,32,5,1,13,0,13,0,2,4,0,2,2,0,24,0,19,0,3,1,3,4,1,3,1,0,0,60,0,68,0,88,48,32,68,49,26,88,Arja
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,Cardumen
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,jMutRepair
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,jMutRepair
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,jKali
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,jGenProg
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,Kali
Bears,0,5,67,37,11,17,28,6,35,5,16,14,0,0,0,10,34,34,17,40,34,0,4,41,5,0,0,1,3,0,0,0,89,3,3,24,0,32,33,94,94,56,48,56,49,8,5,2,0,9,0,43,16,5,0,67,28,37,6,11,17,5,16,7,12,33,5,24,2,10,56,5,45,5,5,28,3,0,25,3,2,0,0,3,3,14,0,0,44,36,44,0,2,0,2,0,0,3,0,0,0,104,104,104,104,104,0,0,104,104,26,104,Arja
Bears,0,1,6,0,0,0,3,0,9,1,2,0,0,0,0,1,5,6,1,0,6,0,2,3,4,0,0,0,1,0,0,0,8,0,0,0,0,6,3,11,11,9,2,9,4,2,0,0,0,3,0,1,0,1,0,6,3,0,0,0,0,1,2,1,0,2,0,3,0,2,6,1,4,2,0,4,0,0,3,1,0,0,0,0,0,0,0,0,9,0,5,0,0,0,1,0,0,0,0,0,0,14,0,14,0,14,0,0,0,14,4,14,Kali
Bears,3,9,41,2,2,20,1,0,5,8,8,2,0,0,0,26,17,16,3,2,18,1,4,20,3,0,1,0,3,0,0,1,54,5,10,14,1,26,29,81,81,44,46,37,32,0,2,1,2,7,4,54,2,9,3,41,1,2,0,2,20,8,8,24,21,31,6,18,1,11,53,9,38,4,6,31,5,2,30,0,0,0,1,4,5,2,0,0,37,0,30,0,1,1,1,1,1,1,0,0,0,74,49,79,0,81,0,73,79,73,23,81,Unrepaired
Bears,0,4,48,11,2,10,16,0,0,4,7,11,0,0,0,19,29,26,5,13,30,2,7,28,5,1,2,0,0,0,1,2,24,13,17,4,0,24,30,93,93,55,43,30,68,9,7,1,0,11,0,47,1,4,0,48,16,11,0,2,10,4,7,6,21,23,0,22,0,8,34,18,28,35,4,15,3,0,27,6,3,0,0,3,3,11,0,0,11,0,11,0,2,0,0,6,0,6,0,0,0,70,0,98,0,70,60,70,91,60,18,70,Unrepaired
Bears,2,7,22,17,3,7,0,0,10,11,1,0,0,0,0,20,17,16,0,8,17,0,0,10,0,0,0,0,0,0,0,0,28,2,5,4,1,12,9,39,38,29,18,23,11,4,2,2,0,5,0,10,3,7,2,22,0,17,0,3,7,11,1,8,10,17,9,15,1,2,25,6,10,3,0,23,3,1,6,0,6,0,1,2,0,0,0,0,17,0,11,0,0,0,0,1,0,2,0,0,0,28,0,29,0,52,21,5,29,24,9,52,Unrepaired
Bears,3,9,41,8,10,26,0,0,18,9,3,3,0,0,0,24,23,27,0,2,28,0,1,25,0,0,1,1,0,0,0,1,58,8,11,14,0,26,15,87,87,42,55,23,35,1,6,1,2,2,1,61,4,9,3,41,0,8,0,10,26,9,3,18,22,25,4,10,1,1,52,10,27,3,6,29,4,1,31,0,0,0,3,5,0,3,0,0,24,0,7,0,0,0,1,2,1,2,0,0,0,13,1,72,1,76,0,13,70,2,20,76,Cardumen
Bears,3,9,41,8,10,26,0,0,18,9,3,3,0,0,0,24,23,27,0,2,28,0,1,25,0,0,1,1,0,0,0,1,58,8,11,14,0,26,15,87,87,42,55,23,35,1,6,1,2,2,1,61,4,9,3,41,0,8,0,10,26,9,3,18,22,25,4,10,1,1,52,10,27,3,6,29,4,1,31,0,0,0,3,5,0,3,0,0,24,0,7,0,0,0,1,2,1,2,0,0,0,13,1,72,1,76,0,13,70,2,20,76,jKali
Bears,3,9,41,8,10,26,0,0,18,9,3,3,0,0,0,24,23,27,0,2,28,0,1,25,0,0,1,1,0,0,0,1,58,8,11,14,0,26,15,87,87,42,55,23,35,1,6,1,2,2,1,61,4,9,3,41,0,8,0,10,26,9,3,18,22,25,4,10,1,1,52,10,27,3,6,29,4,1,31,0,0,0,3,5,0,3,0,0,24,0,7,0,0,0,1,2,1,2,0,0,0,13,1,72,1,76,0,13,70,2,20,76,jGenProg
Bears,3,9,41,8,10,26,0,0,18,9,3,3,0,0,0,24,23,27,0,2,28,0,1,25,0,0,1,1,0,0,0,1,58,8,11,14,0,26,15,87,87,42,55,23,35,1,6,1,2,2,1,61,4,9,3,41,0,8,0,10,26,9,3,18,22,25,4,10,1,1,52,10,27,3,6,29,4,1,31,0,0,0,3,5,0,3,0,0,24,0,7,0,0,0,1,2,1,2,0,0,0,13,1,72,1,76,0,13,70,2,20,76,Kali
Bears,3,9,41,8,10,26,0,0,18,9,3,3,0,0,0,24,23,27,0,2,28,0,1,25,0,0,1,1,0,0,0,1,58,8,11,14,0,26,15,87,87,42,55,23,35,1,6,1,2,2,1,61,4,9,3,41,0,8,0,10,26,9,3,18,22,25,4,10,1,1,52,10,27,3,6,29,4,1,31,0,0,0,3,5,0,3,0,0,24,0,7,0,0,0,1,2,1,2,0,0,0,13,1,72,1,76,0,13,70,2,20,76,Arja
Bears,0,6,62,32,3,8,4,0,8,6,14,0,2,0,0,10,33,33,10,1,34,0,0,34,0,0,0,0,0,0,0,0,90,0,2,9,0,38,36,95,95,39,63,35,36,22,10,1,0,3,0,19,3,6,0,62,4,32,0,3,8,6,14,2,11,15,3,12,0,6,70,5,41,9,3,30,0,0,31,0,24,0,1,0,3,0,2,0,32,29,29,0,2,0,5,6,0,4,0,0,0,9,89,100,0,98,97,1,100,97,30,98,Unrepaired
Bears,1,5,14,8,4,6,0,0,12,11,0,0,0,0,0,15,13,13,0,0,13,1,0,6,1,0,0,0,0,0,0,0,22,3,4,4,0,6,11,31,31,24,12,19,12,0,3,2,0,0,0,12,1,5,1,14,0,8,0,4,6,11,0,6,7,10,6,9,1,1,24,3,9,2,0,18,4,1,6,0,3,0,1,5,0,0,0,0,15,0,8,0,0,0,0,1,0,3,0,0,0,17,0,18,0,43,1,14,18,15,5,43,Unrepaired
Bears,2,5,34,4,6,14,0,0,27,10,4,1,0,0,0,28,18,18,1,1,21,2,5,20,4,0,2,1,3,0,0,2,51,3,4,20,0,30,22,71,71,46,42,35,47,0,4,3,0,2,4,45,6,5,2,34,0,4,0,6,14,10,4,18,28,24,6,20,0,1,52,9,25,4,2,36,5,2,23,0,3,0,1,4,3,1,0,0,32,0,19,0,1,1,0,1,0,1,0,0,0,65,27,82,27,95,0,35,67,74,17,95,Unrepaired
Bears,1,2,44,18,4,21,10,3,14,3,6,4,0,0,0,10,27,25,9,6,30,0,5,30,4,0,1,0,4,0,0,0,45,9,21,11,0,22,9,91,90,51,47,28,45,7,2,1,1,4,0,46,7,2,1,44,10,18,3,4,21,3,6,3,7,11,3,15,0,4,35,7,23,12,6,17,1,0,17,1,2,0,2,1,2,3,0,0,9,8,11,0,0,1,2,4,1,4,1,0,0,62,36,83,0,61,19,5,83,58,25,61,Cardumen
Bears,1,2,44,18,4,21,10,3,14,3,6,4,0,0,0,10,27,25,9,6,30,0,5,30,4,0,1,0,4,0,0,0,45,9,21,11,0,22,9,91,90,51,47,28,45,7,2,1,1,4,0,46,7,2,1,44,10,18,3,4,21,3,6,3,7,11,3,15,0,4,35,7,23,12,6,17,1,0,17,1,2,0,2,1,2,3,0,0,9,8,11,0,0,1,2,4,1,4,1,0,0,62,36,83,0,61,19,5,83,58,25,61,jMutRepair
Bears,1,2,44,18,4,21,10,3,14,3,6,4,0,0,0,10,27,25,9,6,30,0,5,30,4,0,1,0,4,0,0,0,45,9,21,11,0,22,9,91,90,51,47,28,45,7,2,1,1,4,0,46,7,2,1,44,10,18,3,4,21,3,6,3,7,11,3,15,0,4,35,7,23,12,6,17,1,0,17,1,2,0,2,1,2,3,0,0,9,8,11,0,0,1,2,4,1,4,1,0,0,62,36,83,0,61,19,5,83,58,25,61,jMutRepair
Bears,1,2,44,18,4,21,10,3,14,3,6,4,0,0,0,10,27,25,9,6,30,0,5,30,4,0,1,0,4,0,0,0,45,9,21,11,0,22,9,91,90,51,47,28,45,7,2,1,1,4,0,46,7,2,1,44,10,18,3,4,21,3,6,3,7,11,3,15,0,4,35,7,23,12,6,17,1,0,17,1,2,0,2,1,2,3,0,0,9,8,11,0,0,1,2,4,1,4,1,0,0,62,36,83,0,61,19,5,83,58,25,61,jKali
Bears,1,2,44,18,4,21,10,3,14,3,6,4,0,0,0,10,27,25,9,6,30,0,5,30,4,0,1,0,4,0,0,0,45,9,21,11,0,22,9,91,90,51,47,28,45,7,2,1,1,4,0,46,7,2,1,44,10,18,3,4,21,3,6,3,7,11,3,15,0,4,35,7,23,12,6,17,1,0,17,1,2,0,2,1,2,3,0,0,9,8,11,0,0,1,2,4,1,4,1,0,0,62,36,83,0,61,19,5,83,58,25,61,jGenProg
Bears,1,2,44,18,4,21,10,3,14,3,6,4,0,0,0,10,27,25,9,6,30,0,5,30,4,0,1,0,4,0,0,0,45,9,21,11,0,22,9,91,90,51,47,28,45,7,2,1,1,4,0,46,7,2,1,44,10,18,3,4,21,3,6,3,7,11,3,15,0,4,35,7,23,12,6,17,1,0,17,1,2,0,2,1,2,3,0,0,9,8,11,0,0,1,2,4,1,4,1,0,0,62,36,83,0,61,19,5,83,58,25,61,Kali
