Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoPriAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,Label
Bears/spring-projects-spring-data-commons/286617333-287128429,0.069565217,0.466666667,0.284057971,0.002898551,0.173913043,0.005797101,0.286956522,3.327536232,2.652173913,0.289855072,0.356521739,0.028985507,1.098550725,1.037681159,0.060869565,0,0,6.296394486,0.967921527,0.11028632,7.260869565,16.78234358,23.34464475,2.104718982,5.219777306,4.933191941,1.163804564,93.17497349,0.55806531,0.494432662,0.055037243,0.515651115,0.113202545,0.113202545,10.72062461,unrepaired
Bears/openzipkin-zipkin/332209085-332270677,0.117647059,1.882352941,1.029411765,0,0.176470588,0.676470588,0.235294118,3.676470588,3.205882353,0,0.088235294,0.382352941,1.117647059,1.117647059,0,0,0,8.647058824,0.970588235,0.117647059,5,24.58823529,36.85294118,1.382352941,3.676470588,5.911764706,1.141835949,222.6764706,0.327369281,0.470588235,0.122858997,0.424819343,0.264705882,0.264705882,18.74914939,unrepaired
Bears/apache-incubator-dubbo/329355311-329773929,0.016666667,0.1,0.05,0,0.016666667,0.033333333,0.266666667,1.7,1.25,0.2,0.216666667,0.033333333,0.266666667,0.2,0.066666667,0,0,3.5,0.766666667,0.233333333,6.4,14.3,4.416666667,1.666666667,4.733333333,2.7,1.498724868,96.23333333,0.3,0.1,0,0.631635251,0,0,22.15496066,repaired
Bears/apache-incubator-dubbo/347256120-347634018,0.305263158,0.210526316,0.084210526,0.031578947,0.063157895,0.031578947,0,5.2,4.221052632,0.305263158,0.578947368,0.094736842,0.831578947,0.810526316,0.010526316,0,0.010526316,6.264516129,0.664516129,0.419354839,5.587096774,17.98064516,49.24516129,2.090322581,3.535483871,4.961290323,1.218711598,180.2322581,0.522533538,0.187096774,0.032814116,0.575727517,0.032258065,0.032258065,22.63509796,unrepaired
Bears/FasterXML-jackson-databind/215036598-215111320,0,0.771052632,0.652631579,0.036842105,0.081578947,0,0.934210526,10.99210526,9.089473684,1.613157895,0.244736842,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.99737533,2.461942257,0.509186352,17.57480315,35.65354331,219.0314961,7.729658793,10.21784777,12.80577428,1.083785051,296.847769,0.637020147,1.522309711,0.439724103,0.379881575,1.06824147,2.585301837,14.75824368,unrepaired
Bears/FasterXML-jackson-databind/203042777-203306015,0,0.768421053,0.65,0.036842105,0.081578947,0,0.931578947,10.98421053,9.092105263,1.602631579,0.244736842,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.98818898,2.461942257,0.509186352,17.57086614,35.62860892,218.8635171,7.728346457,10.2152231,12.80446194,1.084508484,296.5984252,0.636801424,1.522309711,0.439782808,0.379817131,1.066929134,2.582677165,14.74435838,unrepaired
Bears/FasterXML-jackson-databind/215111320-215799347,0,0.771052632,0.652631579,0.036842105,0.081578947,0,0.934210526,10.99473684,9.092105263,1.613157895,0.244736842,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.99125109,2.461942257,0.509186352,17.57217848,35.63779528,218.9195101,7.728783902,10.21609799,12.80489939,1.084267339,296.6894138,0.636874332,1.522309711,0.43976324,0.379838612,1.067366579,2.583552056,14.75095532,unrepaired
Bears/FasterXML-jackson-databind/195066764-195069327,0,0.768817204,0.63172043,0.037634409,0.083333333,0.016129032,0.967741935,10.89784946,9.016129032,1.60483871,0.241935484,0.034946237,1.36827957,1.309139785,0.059139785,0,0,15.96635884,2.458443272,0.507915567,17.56530343,35.55738786,218.1352243,7.726253298,10.21108179,12.78825858,1.086648802,296.0468338,0.634067886,1.518469657,0.439027649,0.380470469,1.067282322,2.583773087,14.73315176,unrepaired
Bears/FasterXML-jackson-databind/247621332-247674379,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11.00263158,9.094736842,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.97680548,2.45914602,0.508170796,17.58091724,35.60147601,218.4965735,7.733263047,10.21982077,12.79335793,1.086058268,296.4122298,0.634712324,1.519768055,0.439145307,0.380295287,1.06747496,2.584080127,14.74891129,unrepaired
Bears/FasterXML-jackson-databind/176912167-190405643,0,0.768817204,0.63172043,0.037634409,0.083333333,0.016129032,0.967741935,10.89784946,9.016129032,1.60483871,0.241935484,0.034946237,1.36827957,1.309139785,0.059139785,0,0,15.96255507,2.457268722,0.507488987,17.57488987,35.55330396,218.0422907,7.730837004,10.21585903,12.78414097,1.087355317,296.014978,0.633193318,1.517621145,0.438755586,0.380642228,1.067400881,2.584140969,14.73685373,unrepaired
Bears/FasterXML-jackson-databind/318458719-318715551,0,0.77486911,0.654450262,0.036649215,0.083769634,0,0.929319372,11.0026178,9.089005236,1.615183246,0.253926702,0.044502618,1.369109948,1.298429319,0.070680628,0,0,15.96833773,2.457972107,0.507727101,17.57745948,35.57859028,218.3053147,7.732755371,10.2171127,12.78552582,1.086656297,296.2295515,0.634024825,1.518281191,0.438866679,0.380458344,1.067470788,2.584621184,14.75162972,unrepaired
Bears/FasterXML-jackson-databind/223024976-223291136,0,0.768817204,0.63172043,0.037634409,0.083333333,0.016129032,0.967741935,10.90860215,9.021505376,1.607526882,0.244623656,0.034946237,1.36827957,1.309139785,0.059139785,0,0,15.96034369,2.456708526,0.507270324,17.57336418,35.55023133,218.0152016,7.730998017,10.21447455,12.78056841,1.087561249,295.9976867,0.632997604,1.516853933,0.438592931,0.380688393,1.06741573,2.584600132,14.74209273,unrepaired
Bears/FasterXML-jackson-databind/221825856-221903238,0,0.768817204,0.63172043,0.037634409,0.083333333,0.016129032,0.967741935,10.90860215,9.024193548,1.60483871,0.244623656,0.034946237,1.36827957,1.309139785,0.059139785,0,0,15.95380994,2.455722271,0.506913798,17.5701677,35.52633127,217.7837599,7.729626361,10.21241542,12.77669903,1.088274883,295.7958223,0.632171316,1.515739924,0.43838166,0.380867845,1.067372757,2.584583701,14.73465271,unrepaired
Bears/FasterXML-jackson-databind/233857275-234147085,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11.00263158,9.094736842,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.96005291,2.456349206,0.507142857,17.57645503,35.54814815,217.9973545,7.732275132,10.21613757,12.78015873,1.087810182,295.9730159,0.632682093,1.516666667,0.438507817,0.3807421,1.067460317,2.584656085,14.7399764,unrepaired
Bears/FasterXML-jackson-databind/214497429-214500046,0,0.771052632,0.652631579,0.036842105,0.081578947,0,0.934210526,10.99210526,9.092105263,1.610526316,0.244736842,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.96322999,2.456861331,0.507329969,17.57630377,35.55755828,218.0781062,7.732035568,10.21629416,12.78250421,1.087419737,296.0406152,0.633079305,1.517183369,0.438620222,0.380664227,1.067531843,2.584715213,14.7413561,unrepaired
Bears/FasterXML-jackson-databind/195646489-195752461,0,0.768421053,0.65,0.036842105,0.081578947,0,0.931578947,10.98684211,9.092105263,1.602631579,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.96455306,2.457287539,0.507485689,17.57529723,35.56142668,218.1470718,7.731616028,10.21576398,12.78423602,1.087237867,296.0675914,0.633373183,1.517613386,0.438722171,0.380588187,1.067371202,2.584324086,14.74061898,unrepaired
Bears/FasterXML-jackson-databind/242268513-242687710,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11.00263158,9.094736842,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.96871826,2.457647776,0.507617307,17.58054032,35.57830591,218.2829575,7.733902092,10.21876904,12.78651229,1.086955896,296.205972,0.633672355,1.518179972,0.43879115,0.380511573,1.067438554,2.584399756,14.7461661,unrepaired
Bears/FasterXML-jackson-databind/190405643-195044059,0,0.768817204,0.63172043,0.037634409,0.083333333,0.016129032,0.967741935,10.89516129,9.01344086,1.60483871,0.241935484,0.034946237,1.36827957,1.309139785,0.059139785,0,0,15.96317976,2.45694864,0.507364048,17.57798338,35.55929003,218.1032855,7.732817221,10.21714502,12.78304381,1.087448623,296.0523036,0.633094516,1.517371601,0.43864905,0.380645048,1.067409366,2.584403323,14.74127435,unrepaired
Bears/FasterXML-jackson-databind/195430379-198387397,0,0.768817204,0.63172043,0.037634409,0.083333333,0.016129032,0.967741935,10.90591398,9.024193548,1.60483871,0.241935484,0.034946237,1.36827957,1.309139785,0.059139785,0,0,15.95889928,2.456341506,0.507144117,17.57576292,35.54418769,217.9467278,7.73187511,10.2157347,12.78056095,1.087881545,295.927324,0.632592717,1.516669607,0.438519082,0.380755595,1.067384018,2.584406421,14.73693947,unrepaired
Bears/FasterXML-jackson-databind/190406891-190505536,0,0.768421053,0.65,0.036842105,0.081578947,0,0.931578947,10.97105263,9.076315789,1.602631579,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.95933884,2.456694215,0.507272727,17.57504132,35.54528926,217.997686,7.731570248,10.2153719,12.78115702,1.087710085,295.9429752,0.632843987,1.517024793,0.438608326,0.380697299,1.067272727,2.584132231,14.73671052,unrepaired
Bears/FasterXML-jackson-databind/216970075-216985681,0,0.771052632,0.652631579,0.036842105,0.081578947,0,0.934210526,10.99210526,9.089473684,1.613157895,0.244736842,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.96159229,2.457005131,0.507386099,17.57533821,35.55201368,218.0589333,7.731612502,10.21567408,12.78261546,1.087477549,295.9928471,0.633091401,1.517337895,0.438674429,0.380648972,1.06733012,2.584201524,14.73820958,unrepaired
Bears/FasterXML-jackson-databind/228025083-228873360,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11.00263158,9.094736842,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.96462126,2.457281268,0.507486788,17.57853787,35.5626835,218.1620669,7.732971227,10.21755725,12.78420435,1.08726428,296.0801527,0.633323372,1.517762772,0.438728059,0.380591438,1.067381092,2.584263065,14.74096478,unrepaired
Bears/FasterXML-jackson-databind/226654766-226666085,0,0.843037975,0.711392405,0.04556962,0.078481013,0.007594937,0.792405063,10.9443038,8.994936709,1.632911392,0.260759494,0.055696203,1.346835443,1.270886076,0.075949367,0,0,15.95796337,2.458102109,0.507075472,17.61431743,35.57755272,217.9833518,7.749306326,10.2368202,12.77178135,1.085850353,295.9697558,0.634537298,1.519700333,0.438691178,0.3803448,1.065899001,2.580466149,14.7468179,unrepaired
Bears/FasterXML-jackson-databind/226276279-226639126,0,0.843037975,0.711392405,0.04556962,0.078481013,0.007594937,0.792405063,10.9443038,8.994936709,1.632911392,0.260759494,0.055696203,1.346835443,1.270886076,0.075949367,0,0,15.95199895,2.458837454,0.506706996,17.64637033,35.59021568,217.8250921,7.763940032,10.2540768,12.76065229,1.084585156,295.8590216,0.635624787,1.521436086,0.438658139,0.380123851,1.064571278,2.577064703,14.75150107,unrepaired
Bears/FasterXML-jackson-databind/195752461-195777970,0,0.768421053,0.65,0.036842105,0.081578947,0,0.931578947,10.98421053,9.089473684,1.602631579,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.95328741,2.458985598,0.506825297,17.64257984,35.59085786,217.8758923,7.762179086,10.25209768,12.76268003,1.084616557,295.8845335,0.635670493,1.521477771,0.43871432,0.380106382,1.064621165,2.577207264,14.75063567,unrepaired
Bears/FasterXML-jackson-databind/241044631-241063530,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11.00263158,9.094736842,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.95613196,2.459120249,0.506932823,17.64212288,35.59789625,217.9682046,7.761893378,10.25197227,12.76488166,1.084573197,295.9618695,0.635741919,1.52163519,0.438756172,0.380084245,1.064786039,2.577575902,14.7524025,unrepaired
Bears/FasterXML-jackson-databind/226666085-226673064,0,0.843037975,0.711392405,0.04556962,0.078481013,0.007594937,0.792405063,10.94683544,8.997468354,1.632911392,0.260759494,0.055696203,1.346835443,1.270886076,0.075949367,0,0,15.95103858,2.459712394,0.506619493,17.66868295,35.60876512,217.8299475,7.774024195,10.26626341,12.75553527,1.083531664,295.8773111,0.636631241,1.523054097,0.438724562,0.379902663,1.06368409,2.574754622,14.75679191,unrepaired
Bears/FasterXML-jackson-databind/243509258-243861380,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11.00263158,9.094736842,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.95384447,2.459805316,0.506726457,17.66761457,35.615881,217.9163294,7.773487914,10.2657771,12.75795691,1.083535616,295.9615006,0.636658132,1.523132451,0.438761604,0.379889978,1.063874002,2.575194138,14.7591538,unrepaired
Bears/FasterXML-jackson-databind/203649003-204682356,0,0.768421053,0.65,0.036842105,0.081578947,0,0.931578947,10.98684211,9.092105263,1.605263158,0.244736842,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.9549559,2.459890802,0.506824864,17.66358673,35.61549769,217.951701,7.771629567,10.26364973,12.7597648,1.083604788,295.9782654,0.636655114,1.523099538,0.438804057,0.37988425,1.063943721,2.575388492,14.75791996,unrepaired
Bears/FasterXML-jackson-databind/241063530-241065840,0,0.776315789,0.655263158,0.036842105,0.084210526,0,0.934210526,11,9.092105263,1.615789474,0.247368421,0.044736842,1.376315789,1.305263158,0.071052632,0,0,15.9572943,2.459969712,0.506915699,17.66279657,35.62150429,218.0267542,7.771226653,10.26330136,12.7617365,1.083607083,296.0495709,0.636677569,1.523170116,0.438835954,0.379874097,1.064109036,2.575769813,14.76000399,unrepaired
Bears/cpesch-RouteConverter/331125693-331749933,0.02020202,0.498316498,0.30976431,0.003367003,0.168350168,0.016835017,0.484848485,8.316498316,5.282828283,1.582491582,1.218855219,0.232323232,0.242424242,0.117845118,0.121212121,0,0.003367003,10.37087912,0.489010989,0.57967033,10.75824176,28.62637363,92.06043956,4.862637363,6.664835165,7.263736264,1.173168008,204.8489011,0.636011057,1.53021978,0.047834309,0.481486671,0.063186813,0.063186813,14.29453381,unrepaired
Bears/cpesch-RouteConverter/432166807-432169636,0.026431718,0.563876652,0.352422907,0.004405286,0.185022026,0.022026432,0.400881057,8.114537445,5.396475771,1.308370044,1.220264317,0.189427313,0.299559471,0.154185022,0.145374449,0,0,10.41847826,0.489130435,0.580163043,10.94021739,28.81657609,93.79211957,4.949728261,6.789402174,7.274456522,1.172207205,206.2445652,0.636012145,1.527173913,0.048418311,0.480379491,0.063858696,0.063858696,14.35979565,unrepaired
Bears/INRIA-spoon/227073271-228362442,0.06263048,0.375782881,0.279749478,0.002087683,0.043841336,0.050104384,1.098121086,6.812108559,6.131524008,0.206680585,0.384133612,0.089770355,2.36743215,2.361169102,0.006263048,0,0,8.489583333,1.195833333,0.385416667,15.28333333,24.07916667,123.2145833,7.233333333,8.316666667,7.54375,1.533025754,178.5604167,0.324734253,0.78125,0.180372161,0.423814695,0.139583333,0.285416667,8.744469671,unrepaired
Bears/INRIA-spoon/228371032-228407512,0.06263048,0.375782881,0.279749478,0.002087683,0.043841336,0.050104384,1.098121086,6.812108559,6.131524008,0.206680585,0.384133612,0.089770355,2.36743215,2.361169102,0.006263048,0,0,8.489583333,1.195833333,0.385416667,15.28333333,24.07916667,123.2145833,7.233333333,8.316666667,7.54375,1.533025754,178.559375,0.324734253,0.78125,0.180372161,0.423814695,0.139583333,0.285416667,8.744469671,unrepaired
Bears/INRIA-spoon/191511078-191595944,0.046666667,0.375555556,0.293333333,0.002222222,0.031111111,0.048888889,1.122222222,7.015555556,6.382222222,0.164444444,0.373333333,0.095555556,2.48,2.477777778,0.002222222,0,0,8.519489724,1.192062367,0.388377038,15.23600283,24.16158753,125.3579022,7.211197732,8.296952516,7.603827073,1.54510051,179.6732814,0.319402444,0.777462792,0.18030082,0.422551401,0.138908575,0.282778172,8.678756055,unrepaired
Bears/INRIA-spoon/270437105-270439051,0.113207547,0.633962264,0.39245283,0.003773585,0.147169811,0.090566038,1.864150943,10.28301887,9.19245283,0.230188679,0.701886792,0.158490566,0.803773585,0.796226415,0.00754717,0,0,8.52653486,1.186264308,0.386576483,15.27003122,24.16337149,124.9510926,7.226326743,8.312174818,7.579084287,1.536014189,182.0681582,0.325375983,0.797086368,0.17724262,0.424590455,0.136316337,0.278355879,8.925932825,unrepaired
Bears/INRIA-spoon/211086222-211090498,0.063965885,0.36673774,0.285714286,0.002132196,0.031982942,0.046908316,1.113006397,6.675906183,6.040511727,0.185501066,0.358208955,0.091684435,2.388059701,2.385927505,0.002132196,0,0,8.513377926,1.185200669,0.385451505,15.25752508,24.11956522,124.7742475,7.221153846,8.305602007,7.580267559,1.540948761,181.2545987,0.322939494,0.793478261,0.176897356,0.424391274,0.136287625,0.276755853,8.857521891,unrepaired
Bears/INRIA-spoon/197673696-197674087,0.062906725,0.36659436,0.286334056,0.002169197,0.030368764,0.047722343,1.121475054,6.720173536,6.088937093,0.175704989,0.362255965,0.093275488,2.414316703,2.412147505,0.002169197,0,0,8.50840925,1.184653118,0.385774352,15.24632095,24.11282411,124.9474422,7.216538192,8.300280308,7.586194814,1.545782618,180.8987386,0.320393565,0.790469516,0.176866609,0.424180558,0.13629993,0.275753329,8.811269993,unrepaired
Bears/INRIA-spoon/232723487-232809734,0.06263048,0.373695198,0.279749478,0.002087683,0.041753653,0.050104384,1.100208768,6.832985386,6.146137787,0.206680585,0.39039666,0.089770355,2.371607516,2.365344468,0.006263048,0,0,8.5089982,1.186262747,0.385722855,15.25644871,24.1154769,124.7516497,7.221355729,8.305638872,7.582783443,1.544064942,180.6406719,0.321018499,0.789742052,0.17736253,0.424005501,0.136772645,0.277144571,8.798663803,unrepaired
Bears/INRIA-spoon/244508852-244943489,0.089795918,0.393877551,0.283673469,0.002040816,0.059183673,0.048979592,1.093877551,6.87755102,6.157142857,0.224489796,0.408163265,0.087755102,2.375510204,2.369387755,0.006122449,0,0,8.522352941,1.186405229,0.384575163,15.28836601,24.16339869,124.890719,7.23503268,8.323137255,7.581960784,1.542036863,181.1296732,0.322283916,0.798954248,0.176901533,0.423788687,0.136470588,0.277124183,8.909569104,unrepaired
Bears/INRIA-spoon/199972949-199993301,0.062906725,0.368763557,0.286334056,0.002169197,0.032537961,0.047722343,1.121475054,6.724511931,6.093275488,0.175704989,0.362255965,0.093275488,2.4164859,2.414316703,0.002169197,0,0,8.519010963,1.185910893,0.384884535,15.27851645,24.15698624,125.0060648,7.230930721,8.318171215,7.586190809,1.545150348,180.952181,0.320659656,0.796361092,0.176880614,0.423704348,0.136459062,0.276417075,8.873555733,unrepaired
